ID,Text,Label
23754,Tere jaisa chutiya maine nahi dekha.,1
23755,Teri behen ki chut mein dard hai kya?,1
23756,Tere jaise kutte se baat nahi karte.,1
23757,Teri maa ka bhosda.,1
23758,Behenchod dimag mat kharab kar.,1
23759,Tu to ekdum nalayak hai bhenchod.,1
23760,Teri aukaat kya hai chutiye?,1
23761,Teri behen ki chut mein dard hai kya?,1
23762,Behenchod dimag mat kharab kar.,1
23763,Kutte ki tarah bhauk mat.,1
23764,Tere jaise log sirf gaali ke layak hain.,1
23765,"Madarchod, apni aukaat me reh.",1
23766,Behenchod dimag mat kharab kar.,1
23767,Tere jaise log sirf gaali ke layak hain.,1
23768,Nikal yahan se madarchod.,1
23769,Tere jaise log sirf gaali ke layak hain.,1
23770,"Haramkhor, tu sudhar jaa.",1
23771,Kamina sala har waqt tang karta hai.,1
23772,Tu sala harami hai.,1
23773,Tere jaise kutte se baat nahi karte.,1
23774,Tere jaise log sirf gaali ke layak hain.,1
23775,Tu sala harami hai.,1
23776,Teri behen ki chut mein dard hai kya?,1
23777,Gandu kahi ka.,1
23778,Tere jaise kutte se baat nahi karte.,1
23779,"Madarchod, apni aukaat me reh.",1
23780,Tere jaisa chutiya maine nahi dekha.,1
23781,"Haramkhor, tu sudhar jaa.",1
23782,Tere jaisa chutiya maine nahi dekha.,1
23783,Behenchod dimag mat kharab kar.,1
23784,Teri behen ki chut mein dard hai kya?,1
23785,Bas kar bhosdiwale.,1
23786,Tu ek number ka ullu ka pattha hai.,1
23787,Tujhe gaali bhi dena bekaar hai.,1
23788,Kutte ki tarah bhauk mat.,1
23789,Bas kar bhosdiwale.,1
23790,Bas kar bhosdiwale.,1
23791,Tere jaise log sirf gaali ke layak hain.,1
23792,Tere jaisa chutiya maine nahi dekha.,1
23793,Bhosdiwale chup ho ja.,1
23794,"Madarchod, apni aukaat me reh.",1
23795,Behenchod dimag mat kharab kar.,1
23796,Kamina sala har waqt tang karta hai.,1
23797,Tu to ekdum nalayak hai bhenchod.,1
23798,Teri behen ki chut mein dard hai kya?,1
23799,Tere jaisa chutiya maine nahi dekha.,1
23800,Tere jaisa chutiya maine nahi dekha.,1
23801,"Haramkhor, tu sudhar jaa.",1
23802,"Haramkhor, tu sudhar jaa.",1
23803,Tere jaise log sirf gaali ke layak hain.,1
23804,Bas kar bhosdiwale.,1
23805,Bhosdiwale chup ho ja.,1
23806,Kutte ki tarah bhauk mat.,1
23807,Tere jaise log sirf gaali ke layak hain.,1
23808,Tere jaise kutte se baat nahi karte.,1
23809,"Saale, tujhme tameez nahi hai.",1
23810,"Madarchod, apni aukaat me reh.",1
23811,Teri aukaat kya hai chutiye?,1
23812,Teri behen ki chut mein dard hai kya?,1
23813,Tere jaise kutte se baat nahi karte.,1
23814,"Haramkhor, tu sudhar jaa.",1
23815,Teri aukaat kya hai chutiye?,1
23816,Tere jaisa chutiya maine nahi dekha.,1
23817,Kutte ki tarah bhauk mat.,1
23818,"Madarchod, apni aukaat me reh.",1
23819,Bhosdiwale chup ho ja.,1
23820,Kamina sala har waqt tang karta hai.,1
23821,Tu sala harami hai.,1
23822,Tu to ekdum nalayak hai bhenchod.,1
23823,"Madarchod, apni aukaat me reh.",1
23824,Teri maa ka bhosda.,1
23825,Teri maa ka bhosda.,1
23826,Teri behen ki chut mein dard hai kya?,1
23827,Teri maa ka bhosda.,1
23828,Tu sala harami hai.,1
23829,Kutte ki tarah bhauk mat.,1
23830,Teri behen ki chut mein dard hai kya?,1
23831,"Saale, tujhme tameez nahi hai.",1
23832,Teri behen ki chut mein dard hai kya?,1
23833,Tere jaisa chutiya maine nahi dekha.,1
23834,Tujhe gaali bhi dena bekaar hai.,1
23835,Gandu kahi ka.,1
23836,Tere jaise log sirf gaali ke layak hain.,1
23837,Tujhe gaali bhi dena bekaar hai.,1
23838,Teri behen ki chut mein dard hai kya?,1
23839,"Madarchod, apni aukaat me reh.",1
23840,Tu ek number ka ullu ka pattha hai.,1
23841,Tu sala harami hai.,1
23842,Tu sala harami hai.,1
23843,Teri behen ki chut mein dard hai kya?,1
23844,Tu sala harami hai.,1
23845,Kutte ki tarah bhauk mat.,1
23846,Bhosdiwale chup ho ja.,1
23847,Bas kar bhosdiwale.,1
23848,Nikal yahan se madarchod.,1
23849,Tujhe gaali bhi dena bekaar hai.,1
23850,Tere jaisa chutiya maine nahi dekha.,1
23851,"Madarchod, apni aukaat me reh.",1
23852,Tu sala harami hai.,1
23853,Tere jaise kutte se baat nahi karte.,1
23854,Bas kar bhosdiwale.,1
23855,Tu ek number ka ullu ka pattha hai.,1
23856,Bhosdiwale chup ho ja.,1
23857,Tere jaise kutte se baat nahi karte.,1
23858,Tere jaisa chutiya maine nahi dekha.,1
23859,Bhosdiwale chup ho ja.,1
23860,Tu ek number ka ullu ka pattha hai.,1
23861,Tu to ekdum nalayak hai bhenchod.,1
23862,Teri aukaat kya hai chutiye?,1
23863,Teri behen ki chut mein dard hai kya?,1
23864,Tujhe gaali bhi dena bekaar hai.,1
23865,Behenchod dimag mat kharab kar.,1
23866,Teri aukaat kya hai chutiye?,1
23867,Tere jaisa chutiya maine nahi dekha.,1
23868,Tere jaise kutte se baat nahi karte.,1
23869,Bas kar bhosdiwale.,1
23870,"Madarchod, apni aukaat me reh.",1
23871,Kutte ki tarah bhauk mat.,1
23872,Behenchod dimag mat kharab kar.,1
23873,Teri aukaat kya hai chutiye?,1
23874,Kamina sala har waqt tang karta hai.,1
23875,Tu ek number ka ullu ka pattha hai.,1
23876,Tujhe gaali bhi dena bekaar hai.,1
23877,Kamina sala har waqt tang karta hai.,1
23878,"Haramkhor, tu sudhar jaa.",1
23879,"Madarchod, apni aukaat me reh.",1
23880,Tu ek number ka ullu ka pattha hai.,1
23881,Gandu kahi ka.,1
23882,Bhosdiwale chup ho ja.,1
23883,Kamina sala har waqt tang karta hai.,1
23884,Tujhe gaali bhi dena bekaar hai.,1
23885,Kutte ki tarah bhauk mat.,1
23886,Teri aukaat kya hai chutiye?,1
23887,Kamina sala har waqt tang karta hai.,1
23888,Behenchod dimag mat kharab kar.,1
23889,"Haramkhor, tu sudhar jaa.",1
23890,Tu ek number ka ullu ka pattha hai.,1
23891,Nikal yahan se madarchod.,1
23892,Gandu kahi ka.,1
23893,Bhosdiwale chup ho ja.,1
23894,"Madarchod, apni aukaat me reh.",1
23895,"Haramkhor, tu sudhar jaa.",1
23896,"Haramkhor, tu sudhar jaa.",1
23897,Teri aukaat kya hai chutiye?,1
23898,Tere jaise log sirf gaali ke layak hain.,1
23899,"Saale, tujhme tameez nahi hai.",1
23900,Bas kar bhosdiwale.,1
23901,"Madarchod, apni aukaat me reh.",1
23902,"Madarchod, apni aukaat me reh.",1
23903,Nikal yahan se madarchod.,1
23904,"Madarchod, apni aukaat me reh.",1
23905,"Madarchod, apni aukaat me reh.",1
23906,"Madarchod, apni aukaat me reh.",1
23907,Kamina sala har waqt tang karta hai.,1
23908,Tere jaise log sirf gaali ke layak hain.,1
23909,"Saale, tujhme tameez nahi hai.",1
23910,"Madarchod, apni aukaat me reh.",1
23911,Tu ek number ka ullu ka pattha hai.,1
23912,Bhosdiwale chup ho ja.,1
23913,Tu sala harami hai.,1
23914,Teri maa ka bhosda.,1
23915,Bhosdiwale chup ho ja.,1
23916,Nikal yahan se madarchod.,1
23917,Tu sala harami hai.,1
23918,Tujhe gaali bhi dena bekaar hai.,1
23919,Tere jaise kutte se baat nahi karte.,1
23920,Nikal yahan se madarchod.,1
23921,Tere jaise kutte se baat nahi karte.,1
23922,Gandu kahi ka.,1
23923,Kamina sala har waqt tang karta hai.,1
23924,Tu to ekdum nalayak hai bhenchod.,1
23925,Tu to ekdum nalayak hai bhenchod.,1
23926,"Haramkhor, tu sudhar jaa.",1
23927,Bas kar bhosdiwale.,1
23928,Behenchod dimag mat kharab kar.,1
23929,Tere jaise kutte se baat nahi karte.,1
23930,"Madarchod, apni aukaat me reh.",1
23931,Tujhe gaali bhi dena bekaar hai.,1
23932,Tere jaisa chutiya maine nahi dekha.,1
23933,Tu to ekdum nalayak hai bhenchod.,1
23934,"Haramkhor, tu sudhar jaa.",1
23935,Kamina sala har waqt tang karta hai.,1
23936,Teri behen ki chut mein dard hai kya?,1
23937,Kutte ki tarah bhauk mat.,1
23938,Bhosdiwale chup ho ja.,1
23939,Kamina sala har waqt tang karta hai.,1
23940,Tu to ekdum nalayak hai bhenchod.,1
23941,Tu ek number ka ullu ka pattha hai.,1
23942,Teri aukaat kya hai chutiye?,1
23943,Bhosdiwale chup ho ja.,1
23944,Bas kar bhosdiwale.,1
23945,Bhosdiwale chup ho ja.,1
23946,"Madarchod, apni aukaat me reh.",1
23947,Tujhe gaali bhi dena bekaar hai.,1
23948,Tere jaise log sirf gaali ke layak hain.,1
23949,Nikal yahan se madarchod.,1
23950,Bhosdiwale chup ho ja.,1
23951,Tere jaisa chutiya maine nahi dekha.,1
23952,Tujhe gaali bhi dena bekaar hai.,1
23953,Bhosdiwale chup ho ja.,1
23954,Bhosdiwale chup ho ja.,1
23955,Teri maa ka bhosda.,1
23956,Bhosdiwale chup ho ja.,1
23957,Behenchod dimag mat kharab kar.,1
23958,Gandu kahi ka.,1
23959,Tere jaisa chutiya maine nahi dekha.,1
23960,Teri behen ki chut mein dard hai kya?,1
23961,Nikal yahan se madarchod.,1
23962,Behenchod dimag mat kharab kar.,1
23963,Kamina sala har waqt tang karta hai.,1
23964,Bas kar bhosdiwale.,1
23965,Teri maa ka bhosda.,1
23966,Bhosdiwale chup ho ja.,1
23967,Teri maa ka bhosda.,1
23968,Tujhe gaali bhi dena bekaar hai.,1
23969,"Madarchod, apni aukaat me reh.",1
23970,Kutte ki tarah bhauk mat.,1
23971,Tere jaisa chutiya maine nahi dekha.,1
23972,Bhosdiwale chup ho ja.,1
23973,Tu ek number ka ullu ka pattha hai.,1
23974,Tu ek number ka ullu ka pattha hai.,1
23975,Tere jaise kutte se baat nahi karte.,1
23976,Tere jaise log sirf gaali ke layak hain.,1
23977,Bhosdiwale chup ho ja.,1
23978,"Haramkhor, tu sudhar jaa.",1
23979,Gandu kahi ka.,1
23980,Gandu kahi ka.,1
23981,Teri aukaat kya hai chutiye?,1
23982,Tere jaise log sirf gaali ke layak hain.,1
23983,"Saale, tujhme tameez nahi hai.",1
23984,Tere jaise log sirf gaali ke layak hain.,1
23985,Bas kar bhosdiwale.,1
23986,Tere jaise kutte se baat nahi karte.,1
23987,Tu ek number ka ullu ka pattha hai.,1
23988,Teri behen ki chut mein dard hai kya?,1
23989,Teri maa ka bhosda.,1
23990,Teri aukaat kya hai chutiye?,1
23991,"Haramkhor, tu sudhar jaa.",1
23992,Teri maa ka bhosda.,1
23993,Teri behen ki chut mein dard hai kya?,1
23994,Teri behen ki chut mein dard hai kya?,1
23995,Tere jaise log sirf gaali ke layak hain.,1
23996,Tujhe gaali bhi dena bekaar hai.,1
23997,Kutte ki tarah bhauk mat.,1
23998,"Madarchod, apni aukaat me reh.",1
23999,"Saale, tujhme tameez nahi hai.",1
24000,Kutte ki tarah bhauk mat.,1
24001,"Madarchod, apni aukaat me reh.",1
24002,Tere jaisa chutiya maine nahi dekha.,1
24003,"Saale, tujhme tameez nahi hai.",1
24004,Gandu kahi ka.,1
24005,Tere jaise log sirf gaali ke layak hain.,1
24006,Tu sala harami hai.,1
24007,"Haramkhor, tu sudhar jaa.",1
24008,Tujhe gaali bhi dena bekaar hai.,1
24009,Tere jaise log sirf gaali ke layak hain.,1
24010,Tu to ekdum nalayak hai bhenchod.,1
24011,Bhosdiwale chup ho ja.,1
24012,Tere jaise log sirf gaali ke layak hain.,1
24013,Kamina sala har waqt tang karta hai.,1
24014,Teri maa ka bhosda.,1
24015,Tere jaisa chutiya maine nahi dekha.,1
24016,Teri behen ki chut mein dard hai kya?,1
24017,Bas kar bhosdiwale.,1
24018,Teri maa ka bhosda.,1
24019,Nikal yahan se madarchod.,1
24020,Behenchod dimag mat kharab kar.,1
24021,Tere jaise log sirf gaali ke layak hain.,1
24022,Tere jaise log sirf gaali ke layak hain.,1
24023,Gandu kahi ka.,1
24024,Teri aukaat kya hai chutiye?,1
24025,Teri aukaat kya hai chutiye?,1
24026,"Haramkhor, tu sudhar jaa.",1
24027,Kamina sala har waqt tang karta hai.,1
24028,Tu ek number ka ullu ka pattha hai.,1
24029,Tu to ekdum nalayak hai bhenchod.,1
24030,Teri maa ka bhosda.,1
24031,Kamina sala har waqt tang karta hai.,1
24032,Teri behen ki chut mein dard hai kya?,1
24033,Tu ek number ka ullu ka pattha hai.,1
24034,Tere jaisa chutiya maine nahi dekha.,1
24035,Teri maa ka bhosda.,1
24036,"Saale, tujhme tameez nahi hai.",1
24037,"Madarchod, apni aukaat me reh.",1
24038,Tujhe gaali bhi dena bekaar hai.,1
24039,Tere jaise log sirf gaali ke layak hain.,1
24040,Tere jaise log sirf gaali ke layak hain.,1
24041,Behenchod dimag mat kharab kar.,1
24042,Teri maa ka bhosda.,1
24043,Tu to ekdum nalayak hai bhenchod.,1
24044,Tere jaise log sirf gaali ke layak hain.,1
24045,"Madarchod, apni aukaat me reh.",1
24046,Tu ek number ka ullu ka pattha hai.,1
24047,Tere jaisa chutiya maine nahi dekha.,1
24048,"Saale, tujhme tameez nahi hai.",1
24049,Gandu kahi ka.,1
24050,Nikal yahan se madarchod.,1
24051,Tere jaise log sirf gaali ke layak hain.,1
24052,Teri aukaat kya hai chutiye?,1
24053,Teri maa ka bhosda.,1
24054,Teri behen ki chut mein dard hai kya?,1
24055,"Haramkhor, tu sudhar jaa.",1
24056,Teri maa ka bhosda.,1
24057,"Haramkhor, tu sudhar jaa.",1
24058,Tu sala harami hai.,1
24059,Tu sala harami hai.,1
24060,Teri maa ka bhosda.,1
24061,Tujhe gaali bhi dena bekaar hai.,1
24062,Kutte ki tarah bhauk mat.,1
24063,Tu to ekdum nalayak hai bhenchod.,1
24064,"Saale, tujhme tameez nahi hai.",1
24065,Teri aukaat kya hai chutiye?,1
24066,Kamina sala har waqt tang karta hai.,1
24067,"Madarchod, apni aukaat me reh.",1
24068,Teri behen ki chut mein dard hai kya?,1
24069,Teri aukaat kya hai chutiye?,1
24070,Bhosdiwale chup ho ja.,1
24071,Kamina sala har waqt tang karta hai.,1
24072,Tu ek number ka ullu ka pattha hai.,1
24073,Behenchod dimag mat kharab kar.,1
24074,Gandu kahi ka.,1
24075,Nikal yahan se madarchod.,1
24076,Tu to ekdum nalayak hai bhenchod.,1
24077,Tu ek number ka ullu ka pattha hai.,1
24078,Teri behen ki chut mein dard hai kya?,1
24079,Tu ek number ka ullu ka pattha hai.,1
24080,Gandu kahi ka.,1
24081,Tere jaise kutte se baat nahi karte.,1
24082,Kamina sala har waqt tang karta hai.,1
24083,Tere jaisa chutiya maine nahi dekha.,1
24084,Teri aukaat kya hai chutiye?,1
24085,Tu sala harami hai.,1
24086,Nikal yahan se madarchod.,1
24087,Teri aukaat kya hai chutiye?,1
24088,Bhosdiwale chup ho ja.,1
24089,Behenchod dimag mat kharab kar.,1
24090,Tere jaise log sirf gaali ke layak hain.,1
24091,Tu ek number ka ullu ka pattha hai.,1
24092,Tu ek number ka ullu ka pattha hai.,1
24093,Teri aukaat kya hai chutiye?,1
24094,Tere jaisa chutiya maine nahi dekha.,1
24095,"Haramkhor, tu sudhar jaa.",1
24096,Kamina sala har waqt tang karta hai.,1
24097,Tere jaise kutte se baat nahi karte.,1
24098,Teri maa ka bhosda.,1
24099,Teri maa ka bhosda.,1
24100,Tujhe gaali bhi dena bekaar hai.,1
24101,Behenchod dimag mat kharab kar.,1
24102,Tere jaise log sirf gaali ke layak hain.,1
24103,Tere jaisa chutiya maine nahi dekha.,1
24104,"Haramkhor, tu sudhar jaa.",1
24105,Tere jaisa chutiya maine nahi dekha.,1
24106,Tu ek number ka ullu ka pattha hai.,1
24107,Behenchod dimag mat kharab kar.,1
24108,Kamina sala har waqt tang karta hai.,1
24109,Nikal yahan se madarchod.,1
24110,Tu ek number ka ullu ka pattha hai.,1
24111,Behenchod dimag mat kharab kar.,1
24112,Tere jaisa chutiya maine nahi dekha.,1
24113,Tu ek number ka ullu ka pattha hai.,1
24114,Bhosdiwale chup ho ja.,1
24115,Bhosdiwale chup ho ja.,1
24116,Bas kar bhosdiwale.,1
24117,Tu to ekdum nalayak hai bhenchod.,1
24118,Tujhe gaali bhi dena bekaar hai.,1
24119,Tere jaisa chutiya maine nahi dekha.,1
24120,Kamina sala har waqt tang karta hai.,1
24121,Kutte ki tarah bhauk mat.,1
24122,Tere jaisa chutiya maine nahi dekha.,1
24123,Tujhe gaali bhi dena bekaar hai.,1
24124,Tere jaise kutte se baat nahi karte.,1
24125,Gandu kahi ka.,1
24126,Tere jaise kutte se baat nahi karte.,1
24127,Behenchod dimag mat kharab kar.,1
24128,Tere jaisa chutiya maine nahi dekha.,1
24129,Tu to ekdum nalayak hai bhenchod.,1
24130,Teri maa ka bhosda.,1
24131,Tere jaise kutte se baat nahi karte.,1
24132,Kutte ki tarah bhauk mat.,1
24133,Kutte ki tarah bhauk mat.,1
24134,Teri aukaat kya hai chutiye?,1
24135,"Haramkhor, tu sudhar jaa.",1
24136,"Madarchod, apni aukaat me reh.",1
24137,"Saale, tujhme tameez nahi hai.",1
24138,Bhosdiwale chup ho ja.,1
24139,Teri maa ka bhosda.,1
24140,Tere jaise log sirf gaali ke layak hain.,1
24141,Tu sala harami hai.,1
24142,Teri maa ka bhosda.,1
24143,"Haramkhor, tu sudhar jaa.",1
24144,Tujhe gaali bhi dena bekaar hai.,1
24145,Tere jaise kutte se baat nahi karte.,1
24146,Tu to ekdum nalayak hai bhenchod.,1
24147,"Madarchod, apni aukaat me reh.",1
24148,"Madarchod, apni aukaat me reh.",1
24149,"Saale, tujhme tameez nahi hai.",1
24150,Tujhe gaali bhi dena bekaar hai.,1
24151,Tu to ekdum nalayak hai bhenchod.,1
24152,Tujhe gaali bhi dena bekaar hai.,1
24153,Tu sala harami hai.,1
24154,Gandu kahi ka.,1
24155,"Madarchod, apni aukaat me reh.",1
24156,Gandu kahi ka.,1
24157,Kutte ki tarah bhauk mat.,1
24158,"Saale, tujhme tameez nahi hai.",1
24159,Kamina sala har waqt tang karta hai.,1
24160,Gandu kahi ka.,1
24161,Tere jaise log sirf gaali ke layak hain.,1
24162,Tere jaise log sirf gaali ke layak hain.,1
24163,Bas kar bhosdiwale.,1
24164,"Madarchod, apni aukaat me reh.",1
24165,Behenchod dimag mat kharab kar.,1
24166,Bhosdiwale chup ho ja.,1
24167,Tu ek number ka ullu ka pattha hai.,1
24168,Kamina sala har waqt tang karta hai.,1
24169,Tere jaisa chutiya maine nahi dekha.,1
24170,Tujhe gaali bhi dena bekaar hai.,1
24171,Tu sala harami hai.,1
24172,Tere jaise log sirf gaali ke layak hain.,1
24173,"Haramkhor, tu sudhar jaa.",1
24174,Behenchod dimag mat kharab kar.,1
24175,"Saale, tujhme tameez nahi hai.",1
24176,"Saale, tujhme tameez nahi hai.",1
24177,"Madarchod, apni aukaat me reh.",1
24178,Kutte ki tarah bhauk mat.,1
24179,Teri behen ki chut mein dard hai kya?,1
24180,Kamina sala har waqt tang karta hai.,1
24181,Tujhe gaali bhi dena bekaar hai.,1
24182,"Saale, tujhme tameez nahi hai.",1
24183,Kutte ki tarah bhauk mat.,1
24184,Tu to ekdum nalayak hai bhenchod.,1
24185,"Madarchod, apni aukaat me reh.",1
24186,Tu sala harami hai.,1
24187,Bhosdiwale chup ho ja.,1
24188,Nikal yahan se madarchod.,1
24189,Gandu kahi ka.,1
24190,Tu ek number ka ullu ka pattha hai.,1
24191,Nikal yahan se madarchod.,1
24192,Bas kar bhosdiwale.,1
24193,Tu sala harami hai.,1
24194,Tujhe gaali bhi dena bekaar hai.,1
24195,Kamina sala har waqt tang karta hai.,1
24196,"Saale, tujhme tameez nahi hai.",1
24197,"Haramkhor, tu sudhar jaa.",1
24198,Tere jaise kutte se baat nahi karte.,1
24199,Tere jaisa chutiya maine nahi dekha.,1
24200,Bas kar bhosdiwale.,1
24201,Gandu kahi ka.,1
24202,Tu ek number ka ullu ka pattha hai.,1
24203,"Haramkhor, tu sudhar jaa.",1
24204,Tere jaisa chutiya maine nahi dekha.,1
24205,Kutte ki tarah bhauk mat.,1
24206,Kutte ki tarah bhauk mat.,1
24207,Bas kar bhosdiwale.,1
24208,Gandu kahi ka.,1
24209,Tu ek number ka ullu ka pattha hai.,1
24210,Teri behen ki chut mein dard hai kya?,1
24211,Teri maa ka bhosda.,1
24212,Gandu kahi ka.,1
24213,Bhosdiwale chup ho ja.,1
24214,Bhosdiwale chup ho ja.,1
24215,Teri behen ki chut mein dard hai kya?,1
24216,Behenchod dimag mat kharab kar.,1
24217,Teri behen ki chut mein dard hai kya?,1
24218,"Haramkhor, tu sudhar jaa.",1
24219,Gandu kahi ka.,1
24220,Nikal yahan se madarchod.,1
24221,Tere jaisa chutiya maine nahi dekha.,1
24222,Behenchod dimag mat kharab kar.,1
24223,Tu ek number ka ullu ka pattha hai.,1
24224,Teri behen ki chut mein dard hai kya?,1
24225,Tujhe gaali bhi dena bekaar hai.,1
24226,Tere jaisa chutiya maine nahi dekha.,1
24227,Tere jaise kutte se baat nahi karte.,1
24228,Behenchod dimag mat kharab kar.,1
24229,Behenchod dimag mat kharab kar.,1
24230,Tujhe gaali bhi dena bekaar hai.,1
24231,Teri aukaat kya hai chutiye?,1
24232,Bas kar bhosdiwale.,1
24233,Teri behen ki chut mein dard hai kya?,1
24234,Behenchod dimag mat kharab kar.,1
24235,"Haramkhor, tu sudhar jaa.",1
24236,Kamina sala har waqt tang karta hai.,1
24237,Kamina sala har waqt tang karta hai.,1
24238,Tujhe gaali bhi dena bekaar hai.,1
24239,Tere jaise log sirf gaali ke layak hain.,1
24240,"Saale, tujhme tameez nahi hai.",1
24241,Kutte ki tarah bhauk mat.,1
24242,Tujhe gaali bhi dena bekaar hai.,1
24243,Teri maa ka bhosda.,1
24244,Kamina sala har waqt tang karta hai.,1
24245,Tere jaise log sirf gaali ke layak hain.,1
24246,Tere jaisa chutiya maine nahi dekha.,1
24247,Kamina sala har waqt tang karta hai.,1
24248,Gandu kahi ka.,1
24249,Tu sala harami hai.,1
24250,Teri behen ki chut mein dard hai kya?,1
24251,Teri aukaat kya hai chutiye?,1
24252,Bas kar bhosdiwale.,1
24253,Nikal yahan se madarchod.,1
24254,Tu ek number ka ullu ka pattha hai.,1
24255,"Haramkhor, tu sudhar jaa.",1
24256,Behenchod dimag mat kharab kar.,1
24257,"Haramkhor, tu sudhar jaa.",1
24258,Tu to ekdum nalayak hai bhenchod.,1
24259,Tujhe gaali bhi dena bekaar hai.,1
24260,Tu to ekdum nalayak hai bhenchod.,1
24261,Tu to ekdum nalayak hai bhenchod.,1
24262,Gandu kahi ka.,1
24263,Kamina sala har waqt tang karta hai.,1
24264,Behenchod dimag mat kharab kar.,1
24265,Tu ek number ka ullu ka pattha hai.,1
24266,Tujhe gaali bhi dena bekaar hai.,1
24267,Tere jaisa chutiya maine nahi dekha.,1
24268,Bas kar bhosdiwale.,1
24269,"Haramkhor, tu sudhar jaa.",1
24270,Tu sala harami hai.,1
24271,Tere jaise log sirf gaali ke layak hain.,1
24272,"Haramkhor, tu sudhar jaa.",1
24273,Teri behen ki chut mein dard hai kya?,1
24274,Tujhe gaali bhi dena bekaar hai.,1
24275,Teri behen ki chut mein dard hai kya?,1
24276,"Haramkhor, tu sudhar jaa.",1
24277,Behenchod dimag mat kharab kar.,1
24278,Bas kar bhosdiwale.,1
24279,Gandu kahi ka.,1
24280,Bhosdiwale chup ho ja.,1
24281,Kutte ki tarah bhauk mat.,1
24282,Tujhe gaali bhi dena bekaar hai.,1
24283,"Madarchod, apni aukaat me reh.",1
24284,Teri behen ki chut mein dard hai kya?,1
24285,Bhosdiwale chup ho ja.,1
24286,Tujhe gaali bhi dena bekaar hai.,1
24287,Teri maa ka bhosda.,1
24288,"Haramkhor, tu sudhar jaa.",1
24289,Tere jaise log sirf gaali ke layak hain.,1
24290,Tere jaise log sirf gaali ke layak hain.,1
24291,Tu sala harami hai.,1
24292,Bhosdiwale chup ho ja.,1
24293,Bas kar bhosdiwale.,1
24294,Kamina sala har waqt tang karta hai.,1
24295,"Haramkhor, tu sudhar jaa.",1
24296,Teri maa ka bhosda.,1
24297,"Haramkhor, tu sudhar jaa.",1
24298,Tu to ekdum nalayak hai bhenchod.,1
24299,Teri maa ka bhosda.,1
24300,Bhosdiwale chup ho ja.,1
24301,Kutte ki tarah bhauk mat.,1
24302,Kutte ki tarah bhauk mat.,1
24303,Teri aukaat kya hai chutiye?,1
24304,Behenchod dimag mat kharab kar.,1
24305,Gandu kahi ka.,1
24306,Teri behen ki chut mein dard hai kya?,1
